File: atenet
Build ID: 00740c3aa021dcb98075730589b1f0d33281a3f1
Type: cpu
Time: 2026-09-17 15:51:10 UTC
Duration: 30s, Total samples = 19.70s (65.66%)
Showing nodes accounting for 12.05s, 61.17% of 19.70s total
Dropped 794 nodes (cum <= 0.10s)
      flat  flat%   sum%        cum   cum%
     0.01s 0.051% 56.14%      0.12s  0.61%  k8s.io/apimachinery/pkg/api/validate/content.IsDNS1123Label
     0.11s  0.56% 56.70%      0.12s  0.61%  runtime.adjustpointers
         0     0% 56.70%      0.12s  0.61%  runtime.futexsleep
         0     0% 56.70%      0.11s  0.56%  github.com/agent-substrate/substrate/cmd/atenet/internal/router/extproc.(*QueryRecorder).AddRouterRequest
     0.01s 0.051% 56.75%      0.11s  0.56%  go.opentelemetry.io/otel/sdk/metric/internal/aggregate.Builder[go.shape.int64].filter.func2
     0.01s 0.051% 56.80%      0.11s  0.56%  golang.org/x/net/http2/hpack.(*Decoder).callEmit
         0     0% 56.80%      0.11s  0.56%  golang.org/x/net/http2/hpack.(*Decoder).parseFieldLiteral
     0.03s  0.15% 56.95%      0.11s  0.56%  google.golang.org/grpc/internal/transport.(*loopyWriter).processData
         0     0% 56.95%      0.11s  0.56%  internal/poll.(*pollDesc).wait
         0     0% 56.95%      0.11s  0.56%  internal/poll.(*pollDesc).waitRead (inline)
     0.09s  0.46% 57.41%      0.11s  0.56%  internal/runtime/maps.(*Iter).Next
     0.09s  0.46% 57.87%      0.11s  0.56%  internal/sync.(*Mutex).Unlock (inline)
         0     0% 57.87%      0.11s  0.56%  regexp.(*Regexp).MatchString (inline)
         0     0% 57.87%      0.11s  0.56%  regexp.(*Regexp).backtrack
         0     0% 57.87%      0.11s  0.56%  regexp.(*Regexp).doMatch (inline)
         0     0% 57.87%      0.11s  0.56%  regexp.(*Regexp).find
     0.08s  0.41% 58.27%      0.11s  0.56%  runtime.casgstatus
     0.11s  0.56% 58.83%      0.11s  0.56%  runtime.memclrNoHeapPointers
     0.03s  0.15% 58.98%      0.11s  0.56%  runtime.stealWork
         0     0% 58.98%      0.11s  0.56%  sync.(*Mutex).Unlock (partial-inline)
     0.03s  0.15% 59.14%      0.10s  0.51%  fmt.(*pp).doPrintf
         0     0% 59.14%      0.10s  0.51%  github.com/agent-substrate/substrate/cmd/atenet/internal/router/ingress.(*ParkingMetrics).recordWait
     0.02s   0.1% 59.24%      0.10s  0.51%  go.opentelemetry.io/otel/sdk/metric/internal/aggregate.(*sumValueMap[go.shape.int64]).measure
     0.04s   0.2% 59.44%      0.10s  0.51%  go.opentelemetry.io/otel/trace.SpanFromContext
     0.01s 0.051% 59.49%      0.10s  0.51%  golang.org/x/net/http2.(*Framer).readMetaFrame.func1
         0     0% 59.49%      0.10s  0.51%  google.golang.org/grpc/internal/transport.(*http2Client).handleWindowUpdate
     0.03s  0.15% 59.64%      0.10s  0.51%  google.golang.org/grpc/internal/transport.(*itemList).enqueue
     0.01s 0.051% 59.70%      0.10s  0.51%  google.golang.org/grpc/internal/transport.(*loopyWriter).clientHeaderHandler
     0.10s  0.51% 60.20%      0.10s  0.51%  internal/runtime/maps.memHashAES
     0.03s  0.15% 60.36%      0.10s  0.51%  log/slog.Value.Resolve
     0.03s  0.15% 60.51%      0.10s  0.51%  runtime.funcInfo.entry (inline)
         0     0% 60.51%      0.10s  0.51%  runtime.goexit0
         0     0% 60.51%      0.10s  0.51%  runtime.makeslice
     0.06s   0.3% 60.81%      0.10s  0.51%  runtime.mallocgcSmallScanNoHeaderSC2
     0.07s  0.36% 61.17%      0.10s  0.51%  runtime.mallocgcTinySC2
         0     0% 61.17%      0.10s  0.51%  runtime.markroot
